codigo_tuss,descricao,segmento,obrigatorio_medico,obrigatorio_odonto,carencia_dias,vigencia_inicio,vigencia_fim
002117,TERAPIAS 2117,MEDICO,SIM,NAO,30,2024-01-01,
002118,CIRURGIAS 2118,ODONTO,NAO,NAO,30,2024-01-01,
002119,INTERNACOES 2119,MEDICO,SIM,NAO,30,2024-01-01,
002120,OBSTETRICIA 2120,MEDICO,NAO,SIM,180,2024-01-01,
002121,ODONTOLOGIA 2121,ODONTO,SIM,NAO,30,2024-01-01,
002122,CONSULTAS 2122,MEDICO,NAO,NAO,30,2024-01-01,
002123,EXAMES 2123,MEDICO,SIM,NAO,30,2024-01-01,
002124,TERAPIAS 2124,ODONTO,NAO,NAO,180,2024-01-01,
002125,CIRURGIAS 2125,MEDICO,SIM,SIM,30,2024-01-01,
002126,INTERNACOES 2126,MEDICO,NAO,NAO,30,2024-01-01,
002127,OBSTETRICIA 2127,ODONTO,SIM,NAO,30,2024-01-01,
002128,ODONTOLOGIA 2128,MEDICO,NAO,NAO,180,2024-01-01,
002129,CONSULTAS 2129,MEDICO,SIM,NAO,30,2024-01-01,
002130,EXAMES 2130,ODONTO,NAO,SIM,30,2024-01-01,
002131,TERAPIAS 2131,MEDICO,SIM,NAO,30,2024-01-01,
002132,CIRURGIAS 2132,MEDICO,NAO,NAO,180,2024-01-01,
002133,INTERNACOES 2133,ODONTO,SIM,NAO,30,2024-01-01,
002134,OBSTETRICIA 2134,MEDICO,NAO,NAO,30,2024-01-01,
002135,ODONTOLOGIA 2135,MEDICO,SIM,SIM,30,2024-01-01,
002136,CONSULTAS 2136,ODONTO,NAO,NAO,180,2024-01-01,
002137,EXAMES 2137,MEDICO,SIM,NAO,30,2024-01-01,
002138,TERAPIAS 2138,MEDICO,NAO,NAO,30,2024-01-01,
002139,CIRURGIAS 2139,ODONTO,SIM,NAO,30,2024-01-01,
002140,INTERNACOES 2140,MEDICO,NAO,SIM,180,2024-01-01,
002141,OBSTETRICIA 2141,MEDICO,SIM,NAO,30,2024-01-01,
002142,ODONTOLOGIA 2142,ODONTO,NAO,NAO,30,2024-01-01,
002143,CONSULTAS 2143,MEDICO,SIM,NAO,30,2024-01-01,
002144,EXAMES 2144,MEDICO,NAO,NAO,180,2024-01-01,
002145,TERAPIAS 2145,ODONTO,SIM,SIM,30,2024-01-01,
002146,CIRURGIAS 2146,MEDICO,NAO,NAO,30,2024-01-01,
002147,INTERNACOES 2147,MEDICO,SIM,NAO,30,2024-01-01,
002148,OBSTETRICIA 2148,ODONTO,NAO,NAO,180,2024-01-01,
002149,ODONTOLOGIA 2149,MEDICO,SIM,NAO,30,2024-01-01,
002150,CONSULTAS 2150,MEDICO,NAO,SIM,30,2024-01-01,
002151,EXAMES 2151,ODONTO,SIM,NAO,30,2024-01-01,
002152,TERAPIAS 2152,MEDICO,NAO,NAO,180,2024-01-01,
002153,CIRURGIAS 2153,MEDICO,SIM,NAO,30,2024-01-01,
002154,INTERNACOES 2154,ODONTO,NAO,NAO,30,2024-01-01,
002155,OBSTETRICIA 2155,MEDICO,SIM,SIM,30,2024-01-01,
002156,ODONTOLOGIA 2156,MEDICO,NAO,NAO,180,2024-01-01,
002157,CONSULTAS 2157,ODONTO,SIM,NAO,30,2024-01-01,
002158,EXAMES 2158,MEDICO,NAO,NAO,30,2024-01-01,
002159,TERAPIAS 2159,MEDICO,SIM,NAO,30,2024-01-01,
002160,CIRURGIAS 2160,ODONTO,NAO,SIM,180,2024-01-01,
002161,INTERNACOES 2161,MEDICO,SIM,NAO,30,2024-01-01,
002162,OBSTETRICIA 2162,MEDICO,NAO,NAO,30,2024-01-01,
002163,ODONTOLOGIA 2163,ODONTO,SIM,NAO,30,2024-01-01,
002164,CONSULTAS 2164,MEDICO,NAO,NAO,180,2024-01-01,
002165,EXAMES 2165,MEDICO,SIM,SIM,30,2024-01-01,
002166,TERAPIAS 2166,ODONTO,NAO,NAO,30,2024-01-01,
002167,CIRURGIAS 2167,MEDICO,SIM,NAO,30,2024-01-01,
002168,INTERNACOES 2168,MEDICO,NAO,NAO,180,2024-01-01,
002169,OBSTETRICIA 2169,ODONTO,SIM,NAO,30,2024-01-01,
002170,ODONTOLOGIA 2170,MEDICO,NAO,SIM,30,2024-01-01,
002171,CONSULTAS 2171,MEDICO,SIM,NAO,30,2024-01-01,
002172,EXAMES 2172,ODONTO,NAO,NAO,180,2024-01-01,
002173,TERAPIAS 2173,MEDICO,SIM,NAO,30,2024-01-01,
002174,CIRURGIAS 2174,MEDICO,NAO,NAO,30,2024-01-01,
002175,INTERNACOES 2175,ODONTO,SIM,SIM,30,2024-01-01,
002176,OBSTETRICIA 2176,MEDICO,NAO,NAO,180,2024-01-01,
002177,ODONTOLOGIA 2177,MEDICO,SIM,NAO,30,2024-01-01,
002178,CONSULTAS 2178,ODONTO,NAO,NAO,30,2024-01-01,
002179,EXAMES 2179,MEDICO,SIM,NAO,30,2024-01-01,
002180,TERAPIAS 2180,MEDICO,NAO,SIM,180,2024-01-01,
002181,CIRURGIAS 2181,ODONTO,SIM,NAO,30,2024-01-01,
002182,INTERNACOES 2182,MEDICO,NAO,NAO,30,2024-01-01,
002183,OBSTETRICIA 2183,MEDICO,SIM,NAO,30,2024-01-01,
002184,ODONTOLOGIA 2184,ODONTO,NAO,NAO,180,2024-01-01,
002185,CONSULTAS 2185,MEDICO,SIM,SIM,30,2024-01-01,
002186,EXAMES 2186,MEDICO,NAO,NAO,30,2024-01-01,
002187,TERAPIAS 2187,ODONTO,SIM,NAO,30,2024-01-01,
002188,CIRURGIAS 2188,MEDICO,NAO,NAO,180,2024-01-01,
002189,INTERNACOES 2189,MEDICO,SIM,NAO,30,2024-01-01,
002190,OBSTETRICIA 2190,ODONTO,NAO,SIM,30,2024-01-01,
002191,ODONTOLOGIA 2191,MEDICO,SIM,NAO,30,2024-01-01,
002192,CONSULTAS 2192,MEDICO,NAO,NAO,180,2024-01-01,
002193,EXAMES 2193,ODONTO,SIM,NAO,30,2024-01-01,
002194,TERAPIAS 2194,MEDICO,NAO,NAO,30,2024-01-01,
002195,CIRURGIAS 2195,MEDICO,SIM,SIM,30,2024-01-01,
002196,INTERNACOES 2196,ODONTO,NAO,NAO,180,2024-01-01,
002197,OBSTETRICIA 2197,MEDICO,SIM,NAO,30,2024-01-01,
002198,ODONTOLOGIA 2198,MEDICO,NAO,NAO,30,2024-01-01,
002199,CONSULTAS 2199,ODONTO,SIM,NAO,30,2024-01-01,
002200,EXAMES 2200,MEDICO,NAO,SIM,180,2024-01-01,
002201,TERAPIAS 2201,MEDICO,SIM,NAO,30,2024-01-01,
002202,CIRURGIAS 2202,ODONTO,NAO,NAO,30,2024-01-01,
002203,INTERNACOES 2203,MEDICO,SIM,NAO,30,2024-01-01,
002204,OBSTETRICIA 2204,MEDICO,NAO,NAO,180,2024-01-01,
002205,ODONTOLOGIA 2205,ODONTO,SIM,SIM,30,2024-01-01,
002206,CONSULTAS 2206,MEDICO,NAO,NAO,30,2024-01-01,
002207,EXAMES 2207,MEDICO,SIM,NAO,30,2024-01-01,
002208,TERAPIAS 2208,ODONTO,NAO,NAO,180,2024-01-01,
002209,CIRURGIAS 2209,MEDICO,SIM,NAO,30,2024-01-01,
002210,INTERNACOES 2210,MEDICO,NAO,SIM,30,2024-01-01,
002211,OBSTETRICIA 2211,ODONTO,SIM,NAO,30,2024-01-01,
002212,ODONTOLOGIA 2212,MEDICO,NAO,NAO,180,2024-01-01,
002213,CONSULTAS 2213,MEDICO,SIM,NAO,30,2024-01-01,
002214,EXAMES 2214,ODONTO,NAO,NAO,30,2024-01-01,
002215,TERAPIAS 2215,MEDICO,SIM,SIM,30,2024-01-01,
002216,CIRURGIAS 2216,MEDICO,NAO,NAO,180,2024-01-01,
002217,INTERNACOES 2217,ODONTO,SIM,NAO,30,2024-01-01,
002218,OBSTETRICIA 2218,MEDICO,NAO,NAO,30,2024-01-01,
002219,ODONTOLOGIA 2219,MEDICO,SIM,NAO,30,2024-01-01,
002220,CONSULTAS 2220,ODONTO,NAO,SIM,180,2024-01-01,
002221,EXAMES 2221,MEDICO,SIM,NAO,30,2024-01-01,
002222,TERAPIAS 2222,MEDICO,NAO,NAO,30,2024-01-01,
002223,CIRURGIAS 2223,ODONTO,SIM,NAO,30,2024-01-01,
002224,INTERNACOES 2224,MEDICO,NAO,NAO,180,2024-01-01,
002225,OBSTETRICIA 2225,MEDICO,SIM,SIM,30,2024-01-01,
002226,ODONTOLOGIA 2226,ODONTO,NAO,NAO,30,2024-01-01,
002227,CONSULTAS 2227,MEDICO,SIM,NAO,30,2024-01-01,
002228,EXAMES 2228,MEDICO,NAO,NAO,180,2024-01-01,
002229,TERAPIAS 2229,ODONTO,SIM,NAO,30,2024-01-01,
002230,CIRURGIAS 2230,MEDICO,NAO,SIM,30,2024-01-01,
002231,INTERNACOES 2231,MEDICO,SIM,NAO,30,2024-01-01,
002232,OBSTETRICIA 2232,ODONTO,NAO,NAO,180,2024-01-01,
002233,ODONTOLOGIA 2233,MEDICO,SIM,NAO,30,2024-01-01,
002234,CONSULTAS 2234,MEDICO,NAO,NAO,30,2024-01-01,
002235,EXAMES 2235,ODONTO,SIM,SIM,30,2024-01-01,
002236,TERAPIAS 2236,MEDICO,NAO,NAO,180,2024-01-01,
002237,CIRURGIAS 2237,MEDICO,SIM,NAO,30,2024-01-01,
002238,INTERNACOES 2238,ODONTO,NAO,NAO,30,2024-01-01,
002239,OBSTETRICIA 2239,MEDICO,SIM,NAO,30,2024-01-01,
002240,ODONTOLOGIA 2240,MEDICO,NAO,SIM,180,2024-01-01,
002241,CONSULTAS 2241,ODONTO,SIM,NAO,30,2024-01-01,
002242,EXAMES 2242,MEDICO,NAO,NAO,30,2024-01-01,
002243,TERAPIAS 2243,MEDICO,SIM,NAO,30,2024-01-01,
002244,CIRURGIAS 2244,ODONTO,NAO,NAO,180,2024-01-01,
002245,INTERNACOES 2245,MEDICO,SIM,SIM,30,2024-01-01,
002246,OBSTETRICIA 2246,MEDICO,NAO,NAO,30,2024-01-01,
002247,ODONTOLOGIA 2247,ODONTO,SIM,NAO,30,2024-01-01,
002248,CONSULTAS 2248,MEDICO,NAO,NAO,180,2024-01-01,
002249,EXAMES 2249,MEDICO,SIM,NAO,30,2024-01-01,
002250,TERAPIAS 2250,ODONTO,NAO,SIM,30,2024-01-01,
002251,CIRURGIAS 2251,MEDICO,SIM,NAO,30,2024-01-01,
002252,INTERNACOES 2252,MEDICO,NAO,NAO,180,2024-01-01,
002253,OBSTETRICIA 2253,ODONTO,SIM,NAO,30,2024-01-01,
002254,ODONTOLOGIA 2254,MEDICO,NAO,NAO,30,2024-01-01,
002255,CONSULTAS 2255,MEDICO,SIM,SIM,30,2024-01-01,
002256,EXAMES 2256,ODONTO,NAO,NAO,180,2024-01-01,
002257,TERAPIAS 2257,MEDICO,SIM,NAO,30,2024-01-01,
002258,CIRURGIAS 2258,MEDICO,NAO,NAO,30,2024-01-01,
002259,INTERNACOES 2259,ODONTO,SIM,NAO,30,2024-01-01,
002260,OBSTETRICIA 2260,MEDICO,NAO,SIM,180,2024-01-01,
002261,ODONTOLOGIA 2261,MEDICO,SIM,NAO,30,2024-01-01,
002262,CONSULTAS 2262,ODONTO,NAO,NAO,30,2024-01-01,
002263,EXAMES 2263,MEDICO,SIM,NAO,30,2024-01-01,
002264,TERAPIAS 2264,MEDICO,NAO,NAO,180,2024-01-01,
002265,CIRURGIAS 2265,ODONTO,SIM,SIM,30,2024-01-01,
002266,INTERNACOES 2266,MEDICO,NAO,NAO,30,2024-01-01,
002267,OBSTETRICIA 2267,MEDICO,SIM,NAO,30,2024-01-01,
002268,ODONTOLOGIA 2268,ODONTO,NAO,NAO,180,2024-01-01,
002269,CONSULTAS 2269,MEDICO,SIM,NAO,30,2024-01-01,
002270,EXAMES 2270,MEDICO,NAO,SIM,30,2024-01-01,
002271,TERAPIAS 2271,ODONTO,SIM,NAO,30,2024-01-01,
002272,CIRURGIAS 2272,MEDICO,NAO,NAO,180,2024-01-01,
002273,INTERNACOES 2273,MEDICO,SIM,NAO,30,2024-01-01,
002274,OBSTETRICIA 2274,ODONTO,NAO,NAO,30,2024-01-01,
002275,ODONTOLOGIA 2275,MEDICO,SIM,SIM,30,2024-01-01,
002276,CONSULTAS 2276,MEDICO,NAO,NAO,180,2024-01-01,
002277,EXAMES 2277,ODONTO,SIM,NAO,30,2024-01-01,
002278,TERAPIAS 2278,MEDICO,NAO,NAO,30,2024-01-01,
002279,CIRURGIAS 2279,MEDICO,SIM,NAO,30,2024-01-01,
002280,INTERNACOES 2280,ODONTO,NAO,SIM,180,2024-01-01,
002281,OBSTETRICIA 2281,MEDICO,SIM,NAO,30,2024-01-01,
002282,ODONTOLOGIA 2282,MEDICO,NAO,NAO,30,2024-01-01,
002283,CONSULTAS 2283,ODONTO,SIM,NAO,30,2024-01-01,
002284,EXAMES 2284,MEDICO,NAO,NAO,180,2024-01-01,
002285,TERAPIAS 2285,MEDICO,SIM,SIM,30,2024-01-01,
002286,CIRURGIAS 2286,ODONTO,NAO,NAO,30,2024-01-01,
002287,INTERNACOES 2287,MEDICO,SIM,NAO,30,2024-01-01,
002288,OBSTETRICIA 2288,MEDICO,NAO,NAO,180,2024-01-01,
002289,ODONTOLOGIA 2289,ODONTO,SIM,NAO,30,2024-01-01,
002290,CONSULTAS 2290,MEDICO,NAO,SIM,30,2024-01-01,
002291,EXAMES 2291,MEDICO,SIM,NAO,30,2024-01-01,
002292,TERAPIAS 2292,ODONTO,NAO,NAO,180,2024-01-01,
002293,CIRURGIAS 2293,MEDICO,SIM,NAO,30,2024-01-01,
002294,INTERNACOES 2294,MEDICO,NAO,NAO,30,2024-01-01,
002295,OBSTETRICIA 2295,ODONTO,SIM,SIM,30,2024-01-01,
002296,ODONTOLOGIA 2296,MEDICO,NAO,NAO,180,2024-01-01,
002297,CONSULTAS 2297,MEDICO,SIM,NAO,30,2024-01-01,
002298,EXAMES 2298,ODONTO,NAO,NAO,30,2024-01-01,
002299,TERAPIAS 2299,MEDICO,SIM,NAO,30,2024-01-01,
002300,CIRURGIAS 2300,MEDICO,NAO,SIM,180,2024-01-01,
002301,INTERNACOES 2301,ODONTO,SIM,NAO,30,2024-01-01,
002302,OBSTETRICIA 2302,MEDICO,NAO,NAO,30,2024-01-01,
002303,ODONTOLOGIA 2303,MEDICO,SIM,NAO,30,2024-01-01,
002304,CONSULTAS 2304,ODONTO,NAO,NAO,180,2024-01-01,
002305,EXAMES 2305,MEDICO,SIM,SIM,30,2024-01-01,
002306,TERAPIAS 2306,MEDICO,NAO,NAO,30,2024-01-01,
002307,CIRURGIAS 2307,ODONTO,SIM,NAO,30,2024-01-01,
002308,INTERNACOES 2308,MEDICO,NAO,NAO,180,2024-01-01,
002309,OBSTETRICIA 2309,MEDICO,SIM,NAO,30,2024-01-01,
002310,ODONTOLOGIA 2310,ODONTO,NAO,SIM,30,2024-01-01,
002311,CONSULTAS 2311,MEDICO,SIM,NAO,30,2024-01-01,
002312,EXAMES 2312,MEDICO,NAO,NAO,180,2024-01-01,
002313,TERAPIAS 2313,ODONTO,SIM,NAO,30,2024-01-01,
002314,CIRURGIAS 2314,MEDICO,NAO,NAO,30,2024-01-01,
002315,INTERNACOES 2315,MEDICO,SIM,SIM,30,2024-01-01,
002316,OBSTETRICIA 2316,ODONTO,NAO,NAO,180,2024-01-01,
002317,ODONTOLOGIA 2317,MEDICO,SIM,NAO,30,2024-01-01,
002318,CONSULTAS 2318,MEDICO,NAO,NAO,30,2024-01-01,
002319,EXAMES 2319,ODONTO,SIM,NAO,30,2024-01-01,
002320,TERAPIAS 2320,MEDICO,NAO,SIM,180,2024-01-01,
002321,CIRURGIAS 2321,MEDICO,SIM,NAO,30,2024-01-01,
002322,INTERNACOES 2322,ODONTO,NAO,NAO,30,2024-01-01,
002323,OBSTETRICIA 2323,MEDICO,SIM,NAO,30,2024-01-01,
002324,ODONTOLOGIA 2324,MEDICO,NAO,NAO,180,2024-01-01,
002325,CONSULTAS 2325,ODONTO,SIM,SIM,30,2024-01-01,
002326,EXAMES 2326,MEDICO,NAO,NAO,30,2024-01-01,
002327,TERAPIAS 2327,MEDICO,SIM,NAO,30,2024-01-01,
002328,CIRURGIAS 2328,ODONTO,NAO,NAO,180,2024-01-01,
002329,INTERNACOES 2329,MEDICO,SIM,NAO,30,2024-01-01,
002330,OBSTETRICIA 2330,MEDICO,NAO,SIM,30,2024-01-01,
002331,ODONTOLOGIA 2331,ODONTO,SIM,NAO,30,2024-01-01,
002332,CONSULTAS 2332,MEDICO,NAO,NAO,180,2024-01-01,
002333,EXAMES 2333,MEDICO,SIM,NAO,30,2024-01-01,
002334,TERAPIAS 2334,ODONTO,NAO,NAO,30,2024-01-01,
002335,CIRURGIAS 2335,MEDICO,SIM,SIM,30,2024-01-01,
002336,INTERNACOES 2336,MEDICO,NAO,NAO,180,2024-01-01,
002337,OBSTETRICIA 2337,ODONTO,SIM,NAO,30,2024-01-01,
002338,ODONTOLOGIA 2338,MEDICO,NAO,NAO,30,2024-01-01,
002339,CONSULTAS 2339,MEDICO,SIM,NAO,30,2024-01-01,
002340,EXAMES 2340,ODONTO,NAO,SIM,180,2024-01-01,
002341,TERAPIAS 2341,MEDICO,SIM,NAO,30,2024-01-01,
002342,CIRURGIAS 2342,MEDICO,NAO,NAO,30,2024-01-01,
002343,INTERNACOES 2343,ODONTO,SIM,NAO,30,2024-01-01,
002344,OBSTETRICIA 2344,MEDICO,NAO,NAO,180,2024-01-01,
002345,ODONTOLOGIA 2345,MEDICO,SIM,SIM,30,2024-01-01,
002346,CONSULTAS 2346,ODONTO,NAO,NAO,30,2024-01-01,
002347,EXAMES 2347,MEDICO,SIM,NAO,30,2024-01-01,
002348,TERAPIAS 2348,MEDICO,NAO,NAO,180,2024-01-01,
002349,CIRURGIAS 2349,ODONTO,SIM,NAO,30,2024-01-01,
002350,INTERNACOES 2350,MEDICO,NAO,SIM,30,2024-01-01,
002351,OBSTETRICIA 2351,MEDICO,SIM,NAO,30,2024-01-01,
002352,ODONTOLOGIA 2352,ODONTO,NAO,NAO,180,2024-01-01,
002353,CONSULTAS 2353,MEDICO,SIM,NAO,30,2024-01-01,
002354,EXAMES 2354,MEDICO,NAO,NAO,30,2024-01-01,
002355,TERAPIAS 2355,ODONTO,SIM,SIM,30,2024-01-01,
002356,CIRURGIAS 2356,MEDICO,NAO,NAO,180,2024-01-01,
002357,INTERNACOES 2357,MEDICO,SIM,NAO,30,2024-01-01,
002358,OBSTETRICIA 2358,ODONTO,NAO,NAO,30,2024-01-01,
002359,ODONTOLOGIA 2359,MEDICO,SIM,NAO,30,2024-01-01,
002360,CONSULTAS 2360,MEDICO,NAO,SIM,180,2024-01-01,
002361,EXAMES 2361,ODONTO,SIM,NAO,30,2024-01-01,
002362,TERAPIAS 2362,MEDICO,NAO,NAO,30,2024-01-01,
002363,CIRURGIAS 2363,MEDICO,SIM,NAO,30,2024-01-01,
002364,INTERNACOES 2364,ODONTO,NAO,NAO,180,2024-01-01,
002365,OBSTETRICIA 2365,MEDICO,SIM,SIM,30,2024-01-01,
002366,ODONTOLOGIA 2366,MEDICO,NAO,NAO,30,2024-01-01,
002367,CONSULTAS 2367,ODONTO,SIM,NAO,30,2024-01-01,
002368,EXAMES 2368,MEDICO,NAO,NAO,180,2024-01-01,
002369,TERAPIAS 2369,MEDICO,SIM,NAO,30,2024-01-01,
002370,CIRURGIAS 2370,ODONTO,NAO,SIM,30,2024-01-01,
002371,INTERNACOES 2371,MEDICO,SIM,NAO,30,2024-01-01,
002372,OBSTETRICIA 2372,MEDICO,NAO,NAO,180,2024-01-01,
002373,ODONTOLOGIA 2373,ODONTO,SIM,NAO,30,2024-01-01,
002374,CONSULTAS 2374,MEDICO,NAO,NAO,30,2024-01-01,
002375,EXAMES 2375,MEDICO,SIM,SIM,30,2024-01-01,
002376,TERAPIAS 2376,ODONTO,NAO,NAO,180,2024-01-01,
002377,CIRURGIAS 2377,MEDICO,SIM,NAO,30,2024-01-01,
002378,INTERNACOES 2378,MEDICO,NAO,NAO,30,2024-01-01,
002379,OBSTETRICIA 2379,ODONTO,SIM,NAO,30,2024-01-01,
002380,ODONTOLOGIA 2380,MEDICO,NAO,SIM,180,2024-01-01,
002381,CONSULTAS 2381,MEDICO,SIM,NAO,30,2024-01-01,
002382,EXAMES 2382,ODONTO,NAO,NAO,30,2024-01-01,
002383,TERAPIAS 2383,MEDICO,SIM,NAO,30,2024-01-01,
002384,CIRURGIAS 2384,MEDICO,NAO,NAO,180,2024-01-01,
002385,INTERNACOES 2385,ODONTO,SIM,SIM,30,2024-01-01,
002386,OBSTETRICIA 2386,MEDICO,NAO,NAO,30,2024-01-01,
002387,ODONTOLOGIA 2387,MEDICO,SIM,NAO,30,2024-01-01,
002388,CONSULTAS 2388,ODONTO,NAO,NAO,180,2024-01-01,
002389,EXAMES 2389,MEDICO,SIM,NAO,30,2024-01-01,
002390,TERAPIAS 2390,MEDICO,NAO,SIM,30,2024-01-01,
002391,CIRURGIAS 2391,ODONTO,SIM,NAO,30,2024-01-01,
002392,INTERNACOES 2392,MEDICO,NAO,NAO,180,2024-01-01,
002393,OBSTETRICIA 2393,MEDICO,SIM,NAO,30,2024-01-01,
002394,ODONTOLOGIA 2394,ODONTO,NAO,NAO,30,2024-01-01,
002395,CONSULTAS 2395,MEDICO,SIM,SIM,30,2024-01-01,
002396,EXAMES 2396,MEDICO,NAO,NAO,180,2024-01-01,
002397,TERAPIAS 2397,ODONTO,SIM,NAO,30,2024-01-01,
002398,CIRURGIAS 2398,MEDICO,NAO,NAO,30,2024-01-01,
002399,INTERNACOES 2399,MEDICO,SIM,NAO,30,2024-01-01,
002400,OBSTETRICIA 2400,ODONTO,NAO,SIM,180,2024-01-01,
002401,ODONTOLOGIA 2401,MEDICO,SIM,NAO,30,2024-01-01,
002402,CONSULTAS 2402,MEDICO,NAO,NAO,30,2024-01-01,
002403,EXAMES 2403,ODONTO,SIM,NAO,30,2024-01-01,
002404,TERAPIAS 2404,MEDICO,NAO,NAO,180,2024-01-01,
002405,CIRURGIAS 2405,MEDICO,SIM,SIM,30,2024-01-01,
002406,INTERNACOES 2406,ODONTO,NAO,NAO,30,2024-01-01,
002407,OBSTETRICIA 2407,MEDICO,SIM,NAO,30,2024-01-01,
002408,ODONTOLOGIA 2408,MEDICO,NAO,NAO,180,2024-01-01,
002409,CONSULTAS 2409,ODONTO,SIM,NAO,30,2024-01-01,
002410,EXAMES 2410,MEDICO,NAO,SIM,30,2024-01-01,
002411,TERAPIAS 2411,MEDICO,SIM,NAO,30,2024-01-01,
002412,CIRURGIAS 2412,ODONTO,NAO,NAO,180,2024-01-01,
002413,INTERNACOES 2413,MEDICO,SIM,NAO,30,2024-01-01,
002414,OBSTETRICIA 2414,MEDICO,NAO,NAO,30,2024-01-01,
002415,ODONTOLOGIA 2415,ODONTO,SIM,SIM,30,2024-01-01,
002416,CONSULTAS 2416,MEDICO,NAO,NAO,180,2024-01-01,
002417,EXAMES 2417,MEDICO,SIM,NAO,30,2024-01-01,
002418,TERAPIAS 2418,ODONTO,NAO,NAO,30,2024-01-01,
002419,CIRURGIAS 2419,MEDICO,SIM,NAO,30,2024-01-01,
002420,INTERNACOES 2420,MEDICO,NAO,SIM,180,2024-01-01,
002421,OBSTETRICIA 2421,ODONTO,SIM,NAO,30,2024-01-01,
002422,ODONTOLOGIA 2422,MEDICO,NAO,NAO,30,2024-01-01,
002423,CONSULTAS 2423,MEDICO,SIM,NAO,30,2024-01-01,
002424,EXAMES 2424,ODONTO,NAO,NAO,180,2024-01-01,
002425,TERAPIAS 2425,MEDICO,SIM,SIM,30,2024-01-01,
002426,CIRURGIAS 2426,MEDICO,NAO,NAO,30,2024-01-01,
002427,INTERNACOES 2427,ODONTO,SIM,NAO,30,2024-01-01,
002428,OBSTETRICIA 2428,MEDICO,NAO,NAO,180,2024-01-01,
002429,ODONTOLOGIA 2429,MEDICO,SIM,NAO,30,2024-01-01,
002430,CONSULTAS 2430,ODONTO,NAO,SIM,30,2024-01-01,
002431,EXAMES 2431,MEDICO,SIM,NAO,30,2024-01-01,
002432,TERAPIAS 2432,MEDICO,NAO,NAO,180,2024-01-01,
002433,CIRURGIAS 2433,ODONTO,SIM,NAO,30,2024-01-01,
002434,INTERNACOES 2434,MEDICO,NAO,NAO,30,2024-01-01,
002435,OBSTETRICIA 2435,MEDICO,SIM,SIM,30,2024-01-01,
002436,ODONTOLOGIA 2436,ODONTO,NAO,NAO,180,2024-01-01,
002437,CONSULTAS 2437,MEDICO,SIM,NAO,30,2024-01-01,
002438,EXAMES 2438,MEDICO,NAO,NAO,30,2024-01-01,
002439,TERAPIAS 2439,ODONTO,SIM,NAO,30,2024-01-01,
002440,CIRURGIAS 2440,MEDICO,NAO,SIM,180,2024-01-01,
002441,INTERNACOES 2441,MEDICO,SIM,NAO,30,2024-01-01,
002442,OBSTETRICIA 2442,ODONTO,NAO,NAO,30,2024-01-01,
002443,ODONTOLOGIA 2443,MEDICO,SIM,NAO,30,2024-01-01,
002444,CONSULTAS 2444,MEDICO,NAO,NAO,180,2024-01-01,
002445,EXAMES 2445,ODONTO,SIM,SIM,30,2024-01-01,
002446,TERAPIAS 2446,MEDICO,NAO,NAO,30,2024-01-01,
002447,CIRURGIAS 2447,MEDICO,SIM,NAO,30,2024-01-01,
002448,INTERNACOES 2448,ODONTO,NAO,NAO,180,2024-01-01,
002449,OBSTETRICIA 2449,MEDICO,SIM,NAO,30,2024-01-01,
002450,ODONTOLOGIA 2450,MEDICO,NAO,SIM,30,2024-01-01,
002451,CONSULTAS 2451,ODONTO,SIM,NAO,30,2024-01-01,
002452,EXAMES 2452,MEDICO,NAO,NAO,180,2024-01-01,
002453,TERAPIAS 2453,MEDICO,SIM,NAO,30,2024-01-01,
002454,CIRURGIAS 2454,ODONTO,NAO,NAO,30,2024-01-01,
002455,INTERNACOES 2455,MEDICO,SIM,SIM,30,2024-01-01,
002456,OBSTETRICIA 2456,MEDICO,NAO,NAO,180,2024-01-01,
002457,ODONTOLOGIA 2457,ODONTO,SIM,NAO,30,2024-01-01,
002458,CONSULTAS 2458,MEDICO,NAO,NAO,30,2024-01-01,
002459,EXAMES 2459,MEDICO,SIM,NAO,30,2024-01-01,
002460,TERAPIAS 2460,ODONTO,NAO,SIM,180,2024-01-01,
002461,CIRURGIAS 2461,MEDICO,SIM,NAO,30,2024-01-01,
002462,INTERNACOES 2462,MEDICO,NAO,NAO,30,2024-01-01,
002463,OBSTETRICIA 2463,ODONTO,SIM,NAO,30,2024-01-01,
002464,ODONTOLOGIA 2464,MEDICO,NAO,NAO,180,2024-01-01,
002465,CONSULTAS 2465,MEDICO,SIM,SIM,30,2024-01-01,
002466,EXAMES 2466,ODONTO,NAO,NAO,30,2024-01-01,
002467,TERAPIAS 2467,MEDICO,SIM,NAO,30,2024-01-01,
002468,CIRURGIAS 2468,MEDICO,NAO,NAO,180,2024-01-01,
002469,INTERNACOES 2469,ODONTO,SIM,NAO,30,2024-01-01,
002470,OBSTETRICIA 2470,MEDICO,NAO,SIM,30,2024-01-01,
002471,ODONTOLOGIA 2471,MEDICO,SIM,NAO,30,2024-01-01,
002472,CONSULTAS 2472,ODONTO,NAO,NAO,180,2024-01-01,
002473,EXAMES 2473,MEDICO,SIM,NAO,30,2024-01-01,
002474,TERAPIAS 2474,MEDICO,NAO,NAO,30,2024-01-01,
002475,CIRURGIAS 2475,ODONTO,SIM,SIM,30,2024-01-01,
002476,INTERNACOES 2476,MEDICO,NAO,NAO,180,2024-01-01,
002477,OBSTETRICIA 2477,MEDICO,SIM,NAO,30,2024-01-01,
